x_coord,y_coord,z_coord,yaw
0.03293647535595249,0.03324804339305118,0.2698965184041345,0.9337960971852683
0.03293909955905575,0.033246324301149405,0.26989626422922947,0.9338396296424304
0.032936062176280576,0.033247065431154896,0.26989652114666346,0.9338635645548613
0.03294024470060842,0.03324845893889061,0.26989622558367504,0.9338701973996799
0.03293478809935865,0.03324546533752748,0.26989656686416097,0.9338684357306226
0.032940628037292904,0.03324884425647601,0.2698962145206121,0.9338895232492285
0.03293419768821414,0.03324466189323341,0.2698965877569084,0.9338643226344673
0.03294069791264573,0.03324908481500802,0.26989622025354376,0.933878117366534
0.03293832953006907,0.03324974229696948,0.269896454058874,0.9338500422150426
0.032938998257591834,0.033246127868024174,0.2698962766458744,0.9338671596461035
0.03293815508805846,0.03324958914036603,0.2698964658511943,0.9338760185710769
0.03293923098249231,0.033246352764755384,0.2698962710160777,0.933909520459723
0.03293828645770868,0.03324959924368453,0.26989646042011134,0.9338835291027685
0.03293940913739509,0.0332465063269891,0.2698962668396198,0.9338697687714784
0.032938191419100565,0.03324941063867842,0.26989646525426336,0.9339120686346235
0.03293985340113208,0.0332470006202578,0.26989625330196704,0.9338959810333326
0.03293893700169632,0.03325030603451323,0.26989644256100526,0.9339311141435857
0.032940036230235815,0.033247180072993314,0.26989624980826443,0.9339161200307219
0.032938878605876534,0.033250159692785136,0.2698964462423648,0.9338987367723235
0.03294049855065677,0.03324769756868965,0.2698962356444715,0.9338825200199122
0.03293972884248591,0.03325127346089087,0.26989642318760393,0.9339210918431651
0.0329408369366626,0.03324806268816918,0.26989622760608817,0.9339058571224182
0.0329400473193463,0.03325158530302344,0.26989641485517435,0.9338818968981044
0.03294115929836814,0.03324837949199942,0.26989621916494355,0.9338679210081552
0.03294038863068929,0.0332519260411882,0.26989640579322133,0.9339252935299766
0.03294157063932988,0.033248809795754626,0.2698962079879374,0.9339114220599222
0.032941027221345974,0.03325264566967353,0.2698963872461614,0.9339692009770544
0.032943274791614484,0.03325062162241852,0.26989615166880454,0.9339552678687802
0.03294078219211763,0.033252513117869066,0.26989640672443077,0.934017097566074
0.03294285910615287,0.03325030716428003,0.2698961713694471,0.9340024856347073
0.03294208830257612,0.03325417264092775,0.26989636781052934,0.9340775927292916
0.03294444739366777,0.033252700866235795,0.26989619103484747,0.9340618386041618
0.0329415003804262,0.033252798859411556,0.269896374274556,0.9340712331690523
0.03294475737071265,0.0332532009262408,0.26989611134960095,0.9341204102076128
0.03294268862849429,0.033254633861677374,0.269896353356509,0.9341796496309892
0.03294468013647354,0.033251971178415135,0.2698961145673429,0.9342035812500741
0.032942651513131666,0.03325436720090342,0.26989635206828505,0.9342502932059509
0.03294544284443777,0.033253903127797704,0.26989610215399973,0.9343132268425544
0.03294089740278233,0.033251782614972004,0.2698964011668554,0.9343244872111457
0.032945944476686174,0.03325414827650785,0.269896174035249,0.9343305638436535
0.03294113607177634,0.03325202578605024,0.2698963951780118,0.9343378588603908
0.03294652337427681,0.03325415449490895,0.2698963497822928,0.9343549920677636
0.0329416148950098,0.03325258176276508,0.26989638128241666,0.9343242219127822
0.03294641549002823,0.03325492606841323,0.2698960663861246,0.9343081728068688
0.032941801369430215,0.03325274203183276,0.26989637693101437,0.9342774129530079
0.03294075564959619,0.033264230059482765,0.27003708975686663,0.9342637099230746
0.032960720968865834,0.03329567087074225,0.27066249596063446,0.9342749983139674
0.033003021516629615,0.033345464903593885,0.2717582936388588,0.9342872245462702
0.03306719712820443,0.03341303994887995,0.27330174396352375,0.9344386135594973
0.033152627846467546,0.033497965309722454,0.2752712373336077,0.9346783098151089
0.033258620032375986,0.03359983259999718,0.27764618579369454,0.93496591113569
0.033384417506029856,0.03371822214540558,0.28040697704809675,0.9352911871934012
0.03352921140354009,0.03385268759250519,0.2835349301530954,0.9356487962924018
0.0336921485583911,0.03400275028200298,0.2870122529392879,0.9360336577083366
0.03387233880967608,0.034167898572951404,0.2908220011601244,0.9364407564385303
0.034068861461821934,0.03434758959129265,0.29494803933904923,0.9368650778196156
0.03428077104671105,0.034541252077989144,0.2993750032743792,0.9373016206172465
0.0345071024952544,0.03474828965169829,0.3040882641539157,0.9377454421709241
0.034746875799196365,0.034968084139576444,0.309073894227613,0.9381917138016498
0.03499910022725264,0.03519999880803107,0.31431863398496035,0.9386357760118895
0.03526277814839165,0.03544338141822214,0.31980986078323437,0.9390731887264789
0.03553690850690059,0.035697567078928974,0.3255355588729746,0.9394997746519101
0.03582048998759947,0.03596188089338132,0.3314842907676571,0.9399116552101271
0.036112523904507136,0.03623564040813623,0.3376451699054305,0.9403052791580778
0.0364120168420386,0.036518157877068934,0.34400783455184014,0.9406774443018068
0.036717983074204014,0.03680874235520568,0.35056242289365364,0.9410253128366951
0.03702944678414898,0.03710670163712861,0.35729954927515994,0.9413464208843796
0.03734544410363566,0.03741134405389795,0.3642102815296413,0.9416386827963286
0.03766502498965317,0.037721980141317515,0.37128611936007727,0.9419003907755992
0.037987254953218086,0.038037924191146384,0.3785189737245291,0.9421302103422015
0.038311216653545734,0.03835849569564629,0.385901147183061,0.9423271721385379
0.038636011369110185,0.038683020694706,0.3934253151644644,0.9424906605417177
0.03896076035564256,0.03901083303372267,0.4010845081124668,0.9426203995200847
0.03928460609981866,0.03934127553945265,0.408872094472517,0.9427164361425504
0.03960671347624274,0.0396737011201704,0.41678176448162946,0.9427791221212496
0.039926270814325045,0.040007473795688184,0.42480751472515843,0.9428090937409345
0.04024249088076305,0.04034196966208555,0.4329436334257309,0.9428072505022538
0.04055461178255771,0.040676577795369866,0.44118468643090775,0.9427747327807433
0.040861897794812745,0.041010701097729155,0.4495255038674574,0.9427128987790351
0.04116364011696921,0.04134375708954258,0.4579611674314124,0.9426233010264468
0.041459157560607335,0.041675178649873225,0.4664869982843382,0.9425076626578157
0.04174779717149748,0.04200441470777976,0.4750985455274649,0.9423678536822437
0.04202893478819171,0.04233093088644075,0.48379157522653377,0.9422058674322694
0.04230197553911249,0.04265421010178598,0.49256205996136393,0.9420237973649677
0.04256635427980839,0.042973753117066305,0.501406168875274,0.9418238143685554
0.04282153597180361,0.04328907905456585,0.5103202582005871,0.9416081447112576
0.04306701600426335,0.04359972586546379,0.5193008622375014,0.9413790487534347
0.043302320459526984,0.04390525075868332,0.52834468476463,0.9411388005292718
0.04352700632342125,0.04420523058942272,0.5374485908605088,0.9408896682906427
0.043740661641153644,0.04449926220794235,0.546609599116309,0.9406338960930121
0.04394290561949773,0.0447869627690817,0.5558248742209254,0.9403736864914334
0.04413338867591504,0.04506797000290015,0.5650917199004789,0.940111184403727
0.044311792435210426,0.045341942446771526,0.5744075721951354,0.9398484621877334
0.04447782967428504,0.045608559639215424,0.5837699930569475,0.9395875059700795
0.0446312442155325,0.045867522275716215,0.5931766642532188,0.939330203255099
0.044771810769414194,0.04611855232676347,0.6026253815606349,0.9390783318343241
0.04489933472674636,0.046361393118344994,0.6121140492361309,0.9388335500092546
0.045013651901224264,0.04659580937513849,0.6216406747511474,0.9385973881328423
0.045114628222685194,0.0468215872266818,0.6312033637765951,0.938371241468155
0.04520215938153918,0.047038534176862386,0.6408003154064708,0.9381563643559637
0.04527617042460335,0.04724647903716153,0.6504298176086692,0.9379538656761757
0.04533661530209101,0.04744527182421287,0.6600902428921093,0.9377647055807689
0.045383476364318186,0.047634783622280456,0.6697800441798268,0.9375896934670346
0.04541676380401807,0.04781490641061811,0.6794977508781855,0.9374294871468717
0.045436515035990103,0.04798555285220082,0.689241965132783,0.9372845931431094
0.04544279400723191,0.04814665603212256,0.6990113582620465,0.937155367986822
0.045435690451552484,0.04829816913378111,0.7088046673601242,0.9370420202487619
0.04541531912098161,0.04844006506646609,0.7186206920614865,0.936944612755353
0.04538181900297254,0.04857233607181475,0.7284582914600068,0.9368630643022113
0.04533535250786432,0.048694993314954,0.7383163811752468,0.9367971512416808
0.04527610461558966,0.0488080664512293,0.7481939305589297,0.9367465110570348
0.04520428198011333,0.04891160316143698,0.7580899600350259,0.936710649325285
0.04512011199403938,0.0490056686530411,0.7680035385672668,0.9366889494542269
0.04502384181694082,0.04909034512746833,0.7779337812482519,0.9366806841270138
0.04491573737125577,0.049165731214824815,0.7878798470046101,0.9366850277831466
0.04479608230966262,0.049231941377987365,0.7978409364129548,0.9367010697501083
0.044665176957846345,0.049289105288334516,0.8078162896216162,0.9367278277590363
0.04452333723653823,0.049337367175552774,0.8178051843733852,0.936764261626717
0.044370893566663495,0.04937688515404526,0.8278069341247122,0.936809286911457
0.04420818976136803,0.04940783052851688,0.8378208862570158,0.9368617883684904
0.04403558190861785,0.04943038708132654,0.8478464203759495,0.9369206330469726
0.04385343724797581,0.04944475034419167,0.8578829466946548,0.9369846828869839
0.04366213304505758,0.04945112685680859,0.8679299044971966,0.9370528066917747
0.043462055467056816,0.04944973341491666,0.8779867606785415,0.9371238913676759
0.0432535984626071,0.04944079631028681,0.8880530083575864,0.9371968523414256
0.043037162649118395,0.04942455056505835,0.8981281655598854,0.9372706430819565
0.04281315421058753,0.04940123916278217,0.9082117739668623,0.9373442636705517
0.042581983808739496,0.049371112278455816,0.918303397728417,0.9374167683796192
0.042344065510207925,0.04933442650975685,0.9284026223359613,0.9374872722358245
0.042099815732311745,0.04929144411159607,0.9385090535530287,0.937554956557877
0.04184965220983108,0.0492424322360242,0.9486223164007179,0.9376190734726667
0.041593992985029825,0.049187662179432594,0.9587420541953354,0.9376789494256945
0.04133325542301706,0.04912740863889425,0.968867927635701,0.9377339877126453
0.041067855254383494,0.04906194897939402,0.9789996139376809,0.9377836700685969
0.04079820564689555,0.0489915625135989,0.9891368060136088,0.937827557359643
0.04052471630787712,0.04891652979572048,0.9992792116943459,0.9378652894286978
0.04024779261875961,0.04883713193092252,1.0094265529918194,0.9378965841529775
0.03996783480313397,0.04875364990162804,1.0195785653999687,0.9379212357751244
0.039685237129495794,0.0486663639119829,1.0297349972321137,0.9379391125733262
0.039400387149735226,0.04857555275163588,1.0398956089928333,0.9379501539380041
0.039113664974288274,0.04848149317990075,1.050060172782543,0.937954366923975
0.03882544258473617,0.04838445933127295,1.060228471733013,0.9379518223473385
0.038536083184513,0.04828472214318208,1.0704002994721669,0.9379426504959397
0.038245940588261626,0.048182548806773334,1.0805754596165666,0.9379270365211042
0.03795535865026063,0.048078202241424714,1.0907537652900654,0.9379052155765926
0.03766467073223466,0.047971940593623356,1.100935038667177,0.937877467768415
0.03737419921075328,0.047864016760743415,1.1111191105397897,0.9378441129763964
0.03708425502432224,0.04775467794018994,1.1213058199059134,0.9378055056052578
0.03679513726017355,0.047644165204297484,1.1314950135792157,0.9377620293195642
0.036507132780668736,0.04753271310129996,1.1416865458181713,0.9377140918132049
0.03622051588914136,0.047420549282617665,1.15188027797371,0.9376621196602726
0.035935548034921466,0.04730789415664082,1.162076078154306,0.9376065532902367
0.03565247755720491,0.04719496056912344,1.1722738209075174,0.9375478421262889
0.035371539467355446,0.04708195351023983,1.182473386917032,0.9374864399217089
0.03509295526915536,0.046969069848296054,1.1926746627143434,0.9374228003250457
0.03481693281645296,0.046856498090030944,1.2028775404042211,0.9373573727009445
0.03454366620759082,0.04674441816738691,1.213081917403194,0.93729059822951
0.03427333571593737,0.046633001250577094,1.2232876961903263,0.9372229063032806
0.03400610775578719,0.04652240958722498,1.2334947840695858,0.9371547112371992
0.03374213488284054,0.046412796367303465,1.2437030929431818,0.9370864093033525
0.03348155582842131,0.046304305613553406,1.2539125390952623,0.9370183760988648
0.033224495566544325,0.0461970720970158,1.2641230429854202,0.9369509642520079
0.03297106541289761,0.0460912212772683,1.274334529051488,0.9368845014685203
0.03272136315476392,0.04598686926691354,1.2845469255211381,0.9368192889171637
0.03247547321086854,0.045884122819824784,1.2947601642318378,0.9367555999508012
0.032233466820109316,0.04578307934261234,1.3049741804587462,0.9366936791567056
0.03199540225810418,0.04568382692873115,1.3151889127501633,0.9366337417274377
0.03176132508049079,0.04558644441460383,1.3254043027701685,0.9365759731414774
0.03153126839195699,0.045491001457083596,1.3356202951481175,0.9365205291408544
0.031305253140132064,0.045397558631539874,1.3458368373346876,0.9364675359913767
0.03108328843386357,0.04530616754989241,1.3560538794641683,0.9364170910097268
0.030865371886142814,0.04521687099838797,1.3662713742227268,0.9363692633407646
0.030651489982036602,0.04512970309632179,1.376489276722375,0.9363240949677254
0.030441618468545074,0.04504468947742601,1.3867075443804293,0.9362816019357273
0.0302357227591867,0.04496184749117022,1.3969261368043178,0.9362417757565766
0.030033758350041875,0.04488118641791227,1.4071450156815686,0.9362045849247771
0.029835671249189476,0.04480270769590048,1.417364144674753,0.93616997645613
0.029641398420690378,0.04472640516124206,1.4275834893211694,0.9361378774789328
0.02945086824233531,0.04465226530150075,1.4378030169370857,0.9361081970102676
0.029264000975625204,0.04458026752264671,1.448022696526375,0.9360808279467728
0.029080709246278546,0.04451038442858122,1.458242498693397,0.936055649200673
0.02890089853353906,0.04444258211223785,1.4684623955599743,0.9360325279093973
0.02872446766657455,0.044376820457163214,1.4786823606863277,0.9360113216678205
0.028551309326287515,0.0443130534484379,1.48890236899584,0.9359918807457087
0.02838131055089426,0.044251229491782285,1.499122396703506,0.935974050260289
0.02821435324366941,0.04419129173969039,1.5093424212479574,0.935957672278402
0.028050314681297376,0.04413317842344347,1.5195624212269259,0.9359425878261172
0.027889068021319987,0.04407682318986857,1.5297823763360245,0.9359286387867142
0.027730482807220763,0.04402215544172762,1.54000226731073,0.9359156696707468
0.027574425469740378,0.04396910068064475,1.5502220758714425,0.9359035292446546
0.027420759823074417,0.04391758085150686,1.5604417846715049,0.9358920720070821
0.027269347554663717,0.04386751468730132,1.5706613772480635,0.9358811595046433
0.027120048707348115,0.043818818053386645,1.5808808379756538,0.9358706614814017
0.026972722152717274,0.04377140429022615,1.591100152022394,0.9358604568587305
0.026827226054555703,0.04372518455365028,1.6013193053086707,0.9358504345444828
0.026683418321344052,0.04368006815175068,1.6115382844682076,0.9358404940725294
0.026541157046844056,0.04363596287754836,1.6217570768113898,0.9358305460756614
0.026400300937860503,0.04359277533661785,1.6319756702907513,0.9358205125966605
0.026260709728339392,0.04355041126889025,1.642194053468497,0.9358103272439091
0.026122244579027672,0.043508775863900076,1.652412215485959,0.9357999351993406
0.025984768461985247,0.043467774068782425,1.6626301460348818,0.9357892930877323
0.025848146529305414,0.04342731088837016,1.6728478353304215,0.9357783687173837
0.02571224646546403,0.04338729167678285,1.6830652740857697,0.9357671407030459
0.02557693882278146,0.0433476224199429,1.6932824534882898,0.9357555979826404
0.025442097339543935,0.043308210008496224,1.7034993651770767,0.9357437392397587
0.025307599240392314,0.043268962500657905,1.7137160012218409,0.9357315722442777
0.025173325518646483,0.04322978937454526,1.7239323541030287,0.9357191131235497
0.02503916120029242,0.0431906017696026,1.7341484166930927,0.935706385576639
0.02490499558941634,0.04315131271676313,1.7443641822388247,0.9356934200439507
0.024770722494926255,0.043111837357034596,1.7545796443446744,0.9356802528443281
0.02463624043845526,0.04307209314823449,1.7647947969569797,0.935666925291325
0.02450145284339385,0.04303200005964067,1.7750096343490331,0.9356534827998922
0.024366268205049106,0.04299148075436138,1.7852241511069182,0.9356399739941512
0.02423060024197795,0.042950460759266326,1.795438342116059,0.9356264498262893
0.024094368028589,0.04290886862235723,1.8056522025484112,0.9356129627159103
0.023957496109153126,0.04286663605749219,1.8158657278502535,0.9355995657184141
0.023819914593406613,0.04282369807641301,1.8260789137305204,0.9355863117301906
0.02368155923397274,0.042779993108058495,1.836291756149634,0.9355732527375714
0.023542371485867648,0.042735463105179755,1.8465042513087908,0.9355604391156369
0.02340229854839463,0.04269005363830539,1.8567163956396704,0.935547918982122
0.023261293389766926,0.04264371397713558,1.8669281857945221,0.9355357376107762
0.023119314754833527,0.042596397159473665,1.8771396186366112,0.935523936907702
0.022976327156314078,0.04254806004783369,1.887350691230989,0.9355125549533178
0.0228323008499779,0.042498663373890334,1.8975614008355675,0.9355016256117915
0.02268721179422696,0.04244817177096637,1.9077717448924785,0.9354911782089791
0.02254104159455961,0.04239655379478118,1.9179817210196977,0.9354812372791195
0.02239377743339258,0.04234378193271378,1.9281913270029236,0.9354718223798485
0.02224541198567699,0.04228983260185785,1.938400560787696,0.9354629479743718
0.022095943320608376,0.04223468613612697,1.9486094204717486,0.9354546233790324
0.021945374789522243,0.042178326762451604,1.9588179042975888,0.9354468527738812
0.021793714900391597,0.04212074256568544,1.9690260106453008,0.9354396352732143
0.021640977180720923,0.04206192544233692,1.979233738025557,0.9354329650517259
0.02148718003072113,0.042001871044711196,1.9894410850728361,0.9354268315186511
0.021332346566954895,0.04194057871668691,1.999648050538849,0.9354212195285083
0.021176504456290324,0.04187805142116867,2.0098546332861704,0.9354161096260692
0.02101968574055914,0.04181429565915431,2.020060832282094,0.9354114783389043
0.02086192665259979,0.041749321380624795,2.0302666465926893,0.9354072985218044
0.02070326742443684,0.04168314188762616,2.040472075377088,0.9354035397424318
0.020543752088364325,0.041615773729984686,2.050677117881983,0.9354001686963929
0.02038342827170292,0.041547236594131384,2.0608817734363454,0.9353971496428313
0.020222346985999246,0.04147755318553086,2.0710860414463754,0.9353944448533625
0.020060562411430605,0.04140674910521957,2.08128992139067,0.9353920150679698
0.019898131677171735,0.04133485272096559,2.091493412815619,0.9353898199519657
0.019735114638470892,0.041261895033564706,2.1016965153310334,0.9353878185484968
0.0195715736511716,0.04118790953878861,2.111899228605997,0.9353859697214395
0.019407573344403205,0.04111293208549998,2.1221015523649482,0.9353842325839397
0.019243180392148587,0.04103700073044596,2.13230348638399,0.935382566908245
0.01907846328438073,0.04096015559023752,2.142505030487422,0.9353809335129594
0.018913492098441658,0.04088243869101579,2.1527061845445004,0.9353792946242622
0.01874833827131742,0.04080389381629901,2.162906948466411,0.9353776142081642
